# statement-keyed CPS candidates excluded from the witness registry
# name<TAB>kind<TAB>non-empty reviewed reason

EvmAsm.Codegen.ChainValidateExtraDataLengthSpec.retViolation	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulAdvance	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulCall1	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulCall1Owned	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulCall2	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulCall2Owned	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulCompare	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulDispatch1	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulDispatch2	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulIter	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulIterEntry	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulLoop	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulReloadSetup2	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.cvgulSetup1	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.retAllValid	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.retParseFail	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateGasUsedUnderLimitSpec.retViolation	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitAdvance	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitArgSetup	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitCall	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitCallOwned	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitHdr0Block	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitHdr0Call	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitHdr0Dispatch	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitHdr0Finish	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitHdr0Setup	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitIter	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitIterDispatch	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitIterEntry	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitLoop	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitReload	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitSetup	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.cvitSpill	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.retAllValid	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.retParseFail	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidateIncreasingTimestampsSpec.retViolation	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfRetAllValid	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfRetDifficulty	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfRetNonce	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfRetOmmers	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfRetPropagate	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ChainValidatePostMergeFullSpec.cvpmfRetSizeFail	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.CheckGasLimitSAsm.checkGasLimit_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ClzSAsm.clzFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.CopyWordGasSAsm.copyWordGasFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.CreateDeployedCodeValidSAsm.cdcvJoin_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.CreateInitcodeSizeValidSAsm.cisvJoin_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.DispatcherCaptureExecStateGasSAsm.dispatcherCaptureExecStateGas_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip7702NonceReuseGuardSAsm.enrgU32leFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactExecOvf.pseIterExecOvf	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactIter.pseIterStatus0	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactLoop.pseLaExec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactLoop.pseLaStateGas	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactLoop.pseLaStatus	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactLoop.pseLoopExitOk	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactLoop.pseLoopGuardNtaken	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactOvf.pseIterStateOvf	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactSpec.eip8037PriorStateUsedExact_exactOkFail_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactSpec.eip8037PriorStateUsedExact_gatesToLoop_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactSpec.eip8037PriorStateUsedExact_zero_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactSpec.pseFailRet_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactSpec.pseOkRet_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactStatusNez.pseIterStatusNez	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037PriorStateUsedExactTop.eip8037PriorStateUsedExact_zero_top_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037TxStateGasSpec.eip8037TxStateGas_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.Eip8037TxStateGasSpec.eip8037TxStateGas_zero_out_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.EphU32leSAsm.ephU32leFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgv.erh_bgv_callWithin_offset	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgv.erh_bgv_call_100	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgv.erh_bgv_call_112	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgv.erh_bgv_call_124	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgv.erh_bgv_call_76	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgv.erh_bgv_call_88	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBgvOffset.bytesRegion_lbu_cursor_imm_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashBody.erh_validation_accept_body	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashEarly.erh_early_len_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashEarly.erh_setup_mvs	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashEpi.erhEpilogueRestore	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashEpi.erh_fail_join	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashEpi.erh_fail_li1	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashFiveReads.erh_five_reads	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashGate.deposit_gate_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashGate.deposit_gate_reject_cap	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashGate.deposit_gate_reject_remu	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashGates.erh_five_gates_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOne.lift_ho	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneBody.hash_one_prologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneBody.hash_one_sha_residual_discharge	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneCopy.hash_one_copy_exit_zero	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneCopy.hash_one_copy_loop	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneCopy.hash_one_copy_step	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneEmpty.hash_one_beq_empty	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneEmpty.hash_one_copy_setup	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneEmpty.hash_one_to_sha_abi_empty	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneLa.hash_one_la_blob	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneLa.hash_one_la_sb_type	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneLa.hash_one_sb_type	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneNonempty.hash_one_copy_full	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneNonempty.hash_one_sha_abi_done	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneNonempty.hash_one_sha_call_owns	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneShaAbi.hash_one_epi	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneShaAbi.hash_one_epi_empty	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneShaAbi.hash_one_sha_abi	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneShaAbi.hash_one_sha_call	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashHashOneShaAbi.hash_one_sha_call_empty	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashLiGate.builder_deposit_gate_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashLiGate.builder_exit_gate_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashLiGate.consolidation_gate_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashLiGate.withdrawal_gate_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashMono.erh_mono_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashReads.erh_read_bdep	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashReads.erh_read_bexit	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashReads.erh_read_con	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashReads.erh_read_dep	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashReads.erh_read_wdr	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashValPrefix.erh_mono_and_gates_accept	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashWrap.erh_prologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.ExecutionRequestsHashWrap.erh_validation_accept_body_framed	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.FrameDepthPopSAsm.frameDepthPop_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.FrameDepthPushSAsm.frameDepthPush_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.FrameLoadRegsSAsm.frameLoadRegs_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.FrameSaveRegsSAsm.frameSaveRegs_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.GasRoutinesSAsm.copyWordGasFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.GasRoutinesSAsm.initCodeCostFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.GasRoutinesSAsm.keccak256WordGasFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.GasRoutinesSAsm.logDataGasFn_spec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.headerExtractLogsBloom_call_spec_within	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.helbEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.helbLaLen52	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.helbLaLen68	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.helbLaOff44	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.helbLaOff88	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractLogsBloomSpec.helbPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractNumberSpec.epiCore	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractNumberSpec.hdrEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderExtractNumberSpec.hdrPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.cpsTripleWithin_of_forall_memIs_to_memOwn2	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.cpsTripleWithin_of_forall_regIs_to_regOwn5	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.cpsTripleWithin_of_forall_regIs_to_regOwn7	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.cpsTripleWithin_or_pre	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.header_extract_state_root_fnspec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrInitCall	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrInitDispatch	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrInitStep	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrMarshalNextBundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrNextCall	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrNextStep	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrStage3	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrStatus1Bundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrStatus1Return	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrStatus2Return	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrSuccessFinish	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hesrSuccessTailBundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfEpilogue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfInitDispatch	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfInitStep	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfMarshalInit	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfMarshalInitBundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfMarshalNext	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfMarshalNextBundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfPrologue	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfSetupMoves5	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfStageRec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfStageSel	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfStatus1Bundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfStatus1Return	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfStatus2Return	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.hfSuccessFinish	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderFieldsSpec.setupMoves5	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderReceiptsRootSpec.header_extract_receipts_root_fnspec	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderReceiptsRootSpec.herrSuccessTailBundled	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderValidateExtraDataLengthSpec.hvedCall	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderValidateExtraDataLengthSpec.hvedDispatch	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderValidateExtraDataLengthSpec.hvedDispatchOwned	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderValidateExtraDataLengthSpec.hvedEpi	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderValidateExtraDataLengthSpec.hvedHead	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
EvmAsm.Codegen.HeaderValidateExtraDataLengthSpec.hvedRest	needs-review	Initial Part 2 baseline; classify against the landed shape classifier before registry promotion.
